Epoch #,Start Time,End Time,Score #, Score
407,01/02/2019 10:07:40,01/02/2019 10:07:50,3,REM
408,01/02/2019 10:07:50,01/02/2019 10:08:00,3,REM
409,01/02/2019 10:08:00,01/02/2019 10:08:10,1,Wake
410,01/02/2019 10:08:10,01/02/2019 10:08:20,1,Wake
411,01/02/2019 10:08:20,01/02/2019 10:08:30,1,Wake
412,01/02/2019 10:08:30,01/02/2019 10:08:40,1,Wake
413,01/02/2019 10:08:40,01/02/2019 10:08:50,1,Wake
414,01/02/2019 10:08:50,01/02/2019 10:09:00,1,Wake
415,01/02/2019 10:09:00,01/02/2019 10:09:10,1,Wake
416,01/02/2019 10:09:10,01/02/2019 10:09:20,1,Wake
417,01/02/2019 10:09:20,01/02/2019 10:09:30,1,Wake
418,01/02/2019 10:09:30,01/02/2019 10:09:40,1,Wake
419,01/02/2019 10:09:40,01/02/2019 10:09:50,1,Wake
420,01/02/2019 10:09:50,01/02/2019 10:10:00,2,Non REM
421,01/02/2019 10:10:00,01/02/2019 10:10:10,2,Non REM
422,01/02/2019 10:10:10,01/02/2019 10:10:20,2,Non REM
423,01/02/2019 10:10:20,01/02/2019 10:10:30,2,Non REM
424,01/02/2019 10:10:30,01/02/2019 10:10:40,2,Non REM
425,01/02/2019 10:10:40,01/02/2019 10:10:50,2,Non REM
426,01/02/2019 10:10:50,01/02/2019 10:11:00,2,Non REM
427,01/02/2019 10:11:00,01/02/2019 10:11:10,2,Non REM
428,01/02/2019 10:11:10,01/02/2019 10:11:20,2,Non REM
429,01/02/2019 10:11:20,01/02/2019 10:11:30,2,Non REM
430,01/02/2019 10:11:30,01/02/2019 10:11:40,2,Non REM
431,01/02/2019 10:11:40,01/02/2019 10:11:50,2,Non REM
432,01/02/2019 10:11:50,01/02/2019 10:12:00,2,Non REM
433,01/02/2019 10:12:00,01/02/2019 10:12:10,1,Wake
434,01/02/2019 10:12:10,01/02/2019 10:12:20,1,Wake
435,01/02/2019 10:12:20,01/02/2019 10:12:30,1,Wake
436,01/02/2019 10:12:30,01/02/2019 10:12:40,1,Wake
437,01/02/2019 10:12:40,01/02/2019 10:12:50,1,Wake
438,01/02/2019 10:12:50,01/02/2019 10:13:00,1,Wake
439,01/02/2019 10:13:00,01/02/2019 10:13:10,1,Wake
440,01/02/2019 10:13:10,01/02/2019 10:13:20,1,Wake
441,01/02/2019 10:13:20,01/02/2019 10:13:30,1,Wake
442,01/02/2019 10:13:30,01/02/2019 10:13:40,1,Wake
443,01/02/2019 10:13:40,01/02/2019 10:13:50,1,Wake
444,01/02/2019 10:13:50,01/02/2019 10:14:00,1,Wake
445,01/02/2019 10:14:00,01/02/2019 10:14:10,1,Wake
446,01/02/2019 10:14:10,01/02/2019 10:14:20,1,Wake
447,01/02/2019 10:14:20,01/02/2019 10:14:30,1,Wake
448,01/02/2019 10:14:30,01/02/2019 10:14:40,2,Non REM
449,01/02/2019 10:14:40,01/02/2019 10:14:50,2,Non REM
450,01/02/2019 10:14:50,01/02/2019 10:15:00,2,Non REM
451,01/02/2019 10:15:00,01/02/2019 10:15:10,2,Non REM
452,01/02/2019 10:15:10,01/02/2019 10:15:20,2,Non REM
453,01/02/2019 10:15:20,01/02/2019 10:15:30,2,Non REM
454,01/02/2019 10:15:30,01/02/2019 10:15:40,2,Non REM
455,01/02/2019 10:15:40,01/02/2019 10:15:50,2,Non REM
456,01/02/2019 10:15:50,01/02/2019 10:16:00,2,Non REM
457,01/02/2019 10:16:00,01/02/2019 10:16:10,2,Non REM
458,01/02/2019 10:16:10,01/02/2019 10:16:20,2,Non REM
459,01/02/2019 10:16:20,01/02/2019 10:16:30,2,Non REM
460,01/02/2019 10:16:30,01/02/2019 10:16:40,1,Wake
461,01/02/2019 10:16:40,01/02/2019 10:16:50,2,Non REM
462,01/02/2019 10:16:50,01/02/2019 10:17:00,2,Non REM
463,01/02/2019 10:17:00,01/02/2019 10:17:10,2,Non REM
464,01/02/2019 10:17:10,01/02/2019 10:17:20,2,Non REM
465,01/02/2019 10:17:20,01/02/2019 10:17:30,130,Non REM X
466,01/02/2019 10:17:30,01/02/2019 10:17:40,2,Non REM
467,01/02/2019 10:17:40,01/02/2019 10:17:50,2,Non REM
468,01/02/2019 10:17:50,01/02/2019 10:18:00,2,Non REM
469,01/02/2019 10:18:00,01/02/2019 10:18:10,2,Non REM
470,01/02/2019 10:18:10,01/02/2019 10:18:20,2,Non REM
471,01/02/2019 10:18:20,01/02/2019 10:18:30,2,Non REM
472,01/02/2019 10:18:30,01/02/2019 10:18:40,2,Non REM
473,01/02/2019 10:18:40,01/02/2019 10:18:50,2,Non REM
474,01/02/2019 10:18:50,01/02/2019 10:19:00,2,Non REM
475,01/02/2019 10:19:00,01/02/2019 10:19:10,2,Non REM
476,01/02/2019 10:19:10,01/02/2019 10:19:20,2,Non REM
477,01/02/2019 10:19:20,01/02/2019 10:19:30,2,Non REM
478,01/02/2019 10:19:30,01/02/2019 10:19:40,130,Non REM X
479,01/02/2019 10:19:40,01/02/2019 10:19:50,2,Non REM
480,01/02/2019 10:19:50,01/02/2019 10:20:00,2,Non REM
481,01/02/2019 10:20:00,01/02/2019 10:20:10,130,Non REM X
482,01/02/2019 10:20:10,01/02/2019 10:20:20,2,Non REM
483,01/02/2019 10:20:20,01/02/2019 10:20:30,2,Non REM
484,01/02/2019 10:20:30,01/02/2019 10:20:40,2,Non REM
485,01/02/2019 10:20:40,01/02/2019 10:20:50,2,Non REM
486,01/02/2019 10:20:50,01/02/2019 10:21:00,2,Non REM
487,01/02/2019 10:21:00,01/02/2019 10:21:10,2,Non REM
488,01/02/2019 10:21:10,01/02/2019 10:21:20,2,Non REM
489,01/02/2019 10:21:20,01/02/2019 10:21:30,2,Non REM
490,01/02/2019 10:21:30,01/02/2019 10:21:40,2,Non REM
491,01/02/2019 10:21:40,01/02/2019 10:21:50,2,Non REM
492,01/02/2019 10:21:50,01/02/2019 10:22:00,2,Non REM
493,01/02/2019 10:22:00,01/02/2019 10:22:10,2,Non REM
494,01/02/2019 10:22:10,01/02/2019 10:22:20,2,Non REM
495,01/02/2019 10:22:20,01/02/2019 10:22:30,2,Non REM
496,01/02/2019 10:22:30,01/02/2019 10:22:40,2,Non REM
497,01/02/2019 10:22:40,01/02/2019 10:22:50,2,Non REM
498,01/02/2019 10:22:50,01/02/2019 10:23:00,2,Non REM
499,01/02/2019 10:23:00,01/02/2019 10:23:10,2,Non REM
500,01/02/2019 10:23:10,01/02/2019 10:23:20,2,Non REM
501,01/02/2019 10:23:20,01/02/2019 10:23:30,2,Non REM
502,01/02/2019 10:23:30,01/02/2019 10:23:40,2,Non REM
503,01/02/2019 10:23:40,01/02/2019 10:23:50,2,Non REM
504,01/02/2019 10:23:50,01/02/2019 10:24:00,2,Non REM
505,01/02/2019 10:24:00,01/02/2019 10:24:10,2,Non REM
506,01/02/2019 10:24:10,01/02/2019 10:24:20,2,Non REM
507,01/02/2019 10:24:20,01/02/2019 10:24:30,2,Non REM
508,01/02/2019 10:24:30,01/02/2019 10:24:40,2,Non REM
509,01/02/2019 10:24:40,01/02/2019 10:24:50,2,Non REM
510,01/02/2019 10:24:50,01/02/2019 10:25:00,2,Non REM
511,01/02/2019 10:25:00,01/02/2019 10:25:10,2,Non REM
512,01/02/2019 10:25:10,01/02/2019 10:25:20,2,Non REM
513,01/02/2019 10:25:20,01/02/2019 10:25:30,2,Non REM
514,01/02/2019 10:25:30,01/02/2019 10:25:40,2,Non REM
515,01/02/2019 10:25:40,01/02/2019 10:25:50,2,Non REM
516,01/02/2019 10:25:50,01/02/2019 10:26:00,2,Non REM
517,01/02/2019 10:26:00,01/02/2019 10:26:10,2,Non REM
518,01/02/2019 10:26:10,01/02/2019 10:26:20,2,Non REM
519,01/02/2019 10:26:20,01/02/2019 10:26:30,1,Wake
520,01/02/2019 10:26:30,01/02/2019 10:26:40,1,Wake
521,01/02/2019 10:26:40,01/02/2019 10:26:50,2,Non REM
522,01/02/2019 10:26:50,01/02/2019 10:27:00,2,Non REM
523,01/02/2019 10:27:00,01/02/2019 10:27:10,2,Non REM
524,01/02/2019 10:27:10,01/02/2019 10:27:20,2,Non REM
525,01/02/2019 10:27:20,01/02/2019 10:27:30,2,Non REM
526,01/02/2019 10:27:30,01/02/2019 10:27:40,2,Non REM
527,01/02/2019 10:27:40,01/02/2019 10:27:50,2,Non REM
528,01/02/2019 10:27:50,01/02/2019 10:28:00,2,Non REM
529,01/02/2019 10:28:00,01/02/2019 10:28:10,2,Non REM
530,01/02/2019 10:28:10,01/02/2019 10:28:20,2,Non REM
531,01/02/2019 10:28:20,01/02/2019 10:28:30,2,Non REM
532,01/02/2019 10:28:30,01/02/2019 10:28:40,2,Non REM
533,01/02/2019 10:28:40,01/02/2019 10:28:50,2,Non REM
534,01/02/2019 10:28:50,01/02/2019 10:29:00,2,Non REM
535,01/02/2019 10:29:00,01/02/2019 10:29:10,2,Non REM
536,01/02/2019 10:29:10,01/02/2019 10:29:20,3,REM
537,01/02/2019 10:29:20,01/02/2019 10:29:30,3,REM
538,01/02/2019 10:29:30,01/02/2019 10:29:40,3,REM
539,01/02/2019 10:29:40,01/02/2019 10:29:50,3,REM
540,01/02/2019 10:29:50,01/02/2019 10:30:00,3,REM
541,01/02/2019 10:30:00,01/02/2019 10:30:10,3,REM
542,01/02/2019 10:30:10,01/02/2019 10:30:20,3,REM
543,01/02/2019 10:30:20,01/02/2019 10:30:30,3,REM
544,01/02/2019 10:30:30,01/02/2019 10:30:40,1,Wake
545,01/02/2019 10:30:40,01/02/2019 10:30:50,2,Non REM
546,01/02/2019 10:30:50,01/02/2019 10:31:00,2,Non REM
547,01/02/2019 10:31:00,01/02/2019 10:31:10,2,Non REM
548,01/02/2019 10:31:10,01/02/2019 10:31:20,2,Non REM
549,01/02/2019 10:31:20,01/02/2019 10:31:30,2,Non REM
550,01/02/2019 10:31:30,01/02/2019 10:31:40,2,Non REM
551,01/02/2019 10:31:40,01/02/2019 10:31:50,2,Non REM
552,01/02/2019 10:31:50,01/02/2019 10:32:00,2,Non REM
553,01/02/2019 10:32:00,01/02/2019 10:32:10,2,Non REM
554,01/02/2019 10:32:10,01/02/2019 10:32:20,2,Non REM
555,01/02/2019 10:32:20,01/02/2019 10:32:30,2,Non REM
556,01/02/2019 10:32:30,01/02/2019 10:32:40,3,REM
557,01/02/2019 10:32:40,01/02/2019 10:32:50,3,REM
558,01/02/2019 10:32:50,01/02/2019 10:33:00,3,REM
559,01/02/2019 10:33:00,01/02/2019 10:33:10,1,Wake
560,01/02/2019 10:33:10,01/02/2019 10:33:20,1,Wake
561,01/02/2019 10:33:20,01/02/2019 10:33:30,1,Wake
562,01/02/2019 10:33:30,01/02/2019 10:33:40,3,REM
563,01/02/2019 10:33:40,01/02/2019 10:33:50,3,REM
564,01/02/2019 10:33:50,01/02/2019 10:34:00,3,REM
565,01/02/2019 10:34:00,01/02/2019 10:34:10,3,REM
566,01/02/2019 10:34:10,01/02/2019 10:34:20,3,REM
567,01/02/2019 10:34:20,01/02/2019 10:34:30,3,REM
568,01/02/2019 10:34:30,01/02/2019 10:34:40,3,REM
569,01/02/2019 10:34:40,01/02/2019 10:34:50,3,REM
570,01/02/2019 10:34:50,01/02/2019 10:35:00,1,Wake
571,01/02/2019 10:35:00,01/02/2019 10:35:10,1,Wake
572,01/02/2019 10:35:10,01/02/2019 10:35:20,1,Wake
573,01/02/2019 10:35:20,01/02/2019 10:35:30,2,Non REM
574,01/02/2019 10:35:30,01/02/2019 10:35:40,2,Non REM
575,01/02/2019 10:35:40,01/02/2019 10:35:50,130,Non REM X
576,01/02/2019 10:35:50,01/02/2019 10:36:00,2,Non REM
577,01/02/2019 10:36:00,01/02/2019 10:36:10,2,Non REM
578,01/02/2019 10:36:10,01/02/2019 10:36:20,2,Non REM
579,01/02/2019 10:36:20,01/02/2019 10:36:30,2,Non REM
580,01/02/2019 10:36:30,01/02/2019 10:36:40,2,Non REM
581,01/02/2019 10:36:40,01/02/2019 10:36:50,2,Non REM
582,01/02/2019 10:36:50,01/02/2019 10:37:00,2,Non REM
583,01/02/2019 10:37:00,01/02/2019 10:37:10,2,Non REM
584,01/02/2019 10:37:10,01/02/2019 10:37:20,2,Non REM
585,01/02/2019 10:37:20,01/02/2019 10:37:30,2,Non REM
586,01/02/2019 10:37:30,01/02/2019 10:37:40,2,Non REM
587,01/02/2019 10:37:40,01/02/2019 10:37:50,2,Non REM
588,01/02/2019 10:37:50,01/02/2019 10:38:00,2,Non REM
589,01/02/2019 10:38:00,01/02/2019 10:38:10,2,Non REM
590,01/02/2019 10:38:10,01/02/2019 10:38:20,2,Non REM
591,01/02/2019 10:38:20,01/02/2019 10:38:30,2,Non REM
592,01/02/2019 10:38:30,01/02/2019 10:38:40,2,Non REM
593,01/02/2019 10:38:40,01/02/2019 10:38:50,2,Non REM
594,01/02/2019 10:38:50,01/02/2019 10:39:00,2,Non REM
595,01/02/2019 10:39:00,01/02/2019 10:39:10,2,Non REM
596,01/02/2019 10:39:10,01/02/2019 10:39:20,2,Non REM
597,01/02/2019 10:39:20,01/02/2019 10:39:30,2,Non REM
598,01/02/2019 10:39:30,01/02/2019 10:39:40,2,Non REM
599,01/02/2019 10:39:40,01/02/2019 10:39:50,2,Non REM
600,01/02/2019 10:39:50,01/02/2019 10:40:00,2,Non REM
601,01/02/2019 10:40:00,01/02/2019 10:40:10,2,Non REM
602,01/02/2019 10:40:10,01/02/2019 10:40:20,2,Non REM
603,01/02/2019 10:40:20,01/02/2019 10:40:30,2,Non REM
604,01/02/2019 10:40:30,01/02/2019 10:40:40,2,Non REM
605,01/02/2019 10:40:40,01/02/2019 10:40:50,2,Non REM
606,01/02/2019 10:40:50,01/02/2019 10:41:00,2,Non REM
607,01/02/2019 10:41:00,01/02/2019 10:41:10,2,Non REM
608,01/02/2019 10:41:10,01/02/2019 10:41:20,3,REM
609,01/02/2019 10:41:20,01/02/2019 10:41:30,1,Wake
610,01/02/2019 10:41:30,01/02/2019 10:41:40,2,Non REM
611,01/02/2019 10:41:40,01/02/2019 10:41:50,2,Non REM
612,01/02/2019 10:41:50,01/02/2019 10:42:00,2,Non REM
613,01/02/2019 10:42:00,01/02/2019 10:42:10,2,Non REM
614,01/02/2019 10:42:10,01/02/2019 10:42:20,2,Non REM
615,01/02/2019 10:42:20,01/02/2019 10:42:30,2,Non REM
616,01/02/2019 10:42:30,01/02/2019 10:42:40,2,Non REM
617,01/02/2019 10:42:40,01/02/2019 10:42:50,2,Non REM
618,01/02/2019 10:42:50,01/02/2019 10:43:00,2,Non REM
619,01/02/2019 10:43:00,01/02/2019 10:43:10,2,Non REM
620,01/02/2019 10:43:10,01/02/2019 10:43:20,2,Non REM
621,01/02/2019 10:43:20,01/02/2019 10:43:30,2,Non REM
622,01/02/2019 10:43:30,01/02/2019 10:43:40,2,Non REM
623,01/02/2019 10:43:40,01/02/2019 10:43:50,2,Non REM
624,01/02/2019 10:43:50,01/02/2019 10:44:00,2,Non REM
625,01/02/2019 10:44:00,01/02/2019 10:44:10,2,Non REM
626,01/02/2019 10:44:10,01/02/2019 10:44:20,3,REM
627,01/02/2019 10:44:20,01/02/2019 10:44:30,3,REM
628,01/02/2019 10:44:30,01/02/2019 10:44:40,3,REM
629,01/02/2019 10:44:40,01/02/2019 10:44:50,3,REM
630,01/02/2019 10:44:50,01/02/2019 10:45:00,3,REM
631,01/02/2019 10:45:00,01/02/2019 10:45:10,2,Non REM
632,01/02/2019 10:45:10,01/02/2019 10:45:20,2,Non REM
633,01/02/2019 10:45:20,01/02/2019 10:45:30,2,Non REM
634,01/02/2019 10:45:30,01/02/2019 10:45:40,2,Non REM
635,01/02/2019 10:45:40,01/02/2019 10:45:50,2,Non REM
636,01/02/2019 10:45:50,01/02/2019 10:46:00,2,Non REM
637,01/02/2019 10:46:00,01/02/2019 10:46:10,2,Non REM
638,01/02/2019 10:46:10,01/02/2019 10:46:20,2,Non REM
639,01/02/2019 10:46:20,01/02/2019 10:46:30,2,Non REM
640,01/02/2019 10:46:30,01/02/2019 10:46:40,2,Non REM
641,01/02/2019 10:46:40,01/02/2019 10:46:50,2,Non REM
642,01/02/2019 10:46:50,01/02/2019 10:47:00,2,Non REM
643,01/02/2019 10:47:00,01/02/2019 10:47:10,2,Non REM
644,01/02/2019 10:47:10,01/02/2019 10:47:20,2,Non REM
645,01/02/2019 10:47:20,01/02/2019 10:47:30,1,Wake
646,01/02/2019 10:47:30,01/02/2019 10:47:40,1,Wake
647,01/02/2019 10:47:40,01/02/2019 10:47:50,1,Wake
648,01/02/2019 10:47:50,01/02/2019 10:48:00,1,Wake
649,01/02/2019 10:48:00,01/02/2019 10:48:10,1,Wake
650,01/02/2019 10:48:10,01/02/2019 10:48:20,1,Wake
651,01/02/2019 10:48:20,01/02/2019 10:48:30,1,Wake
652,01/02/2019 10:48:30,01/02/2019 10:48:40,1,Wake
653,01/02/2019 10:48:40,01/02/2019 10:48:50,1,Wake
654,01/02/2019 10:48:50,01/02/2019 10:49:00,1,Wake
655,01/02/2019 10:49:00,01/02/2019 10:49:10,1,Wake
656,01/02/2019 10:49:10,01/02/2019 10:49:20,1,Wake
657,01/02/2019 10:49:20,01/02/2019 10:49:30,1,Wake
658,01/02/2019 10:49:30,01/02/2019 10:49:40,1,Wake
659,01/02/2019 10:49:40,01/02/2019 10:49:50,1,Wake
660,01/02/2019 10:49:50,01/02/2019 10:50:00,1,Wake
661,01/02/2019 10:50:00,01/02/2019 10:50:10,1,Wake
662,01/02/2019 10:50:10,01/02/2019 10:50:20,1,Wake
663,01/02/2019 10:50:20,01/02/2019 10:50:30,2,Non REM
664,01/02/2019 10:50:30,01/02/2019 10:50:40,2,Non REM
665,01/02/2019 10:50:40,01/02/2019 10:50:50,2,Non REM
666,01/02/2019 10:50:50,01/02/2019 10:51:00,2,Non REM
667,01/02/2019 10:51:00,01/02/2019 10:51:10,2,Non REM
668,01/02/2019 10:51:10,01/02/2019 10:51:20,2,Non REM
669,01/02/2019 10:51:20,01/02/2019 10:51:30,2,Non REM
670,01/02/2019 10:51:30,01/02/2019 10:51:40,2,Non REM
671,01/02/2019 10:51:40,01/02/2019 10:51:50,2,Non REM
672,01/02/2019 10:51:50,01/02/2019 10:52:00,2,Non REM
673,01/02/2019 10:52:00,01/02/2019 10:52:10,2,Non REM
674,01/02/2019 10:52:10,01/02/2019 10:52:20,2,Non REM
675,01/02/2019 10:52:20,01/02/2019 10:52:30,2,Non REM
676,01/02/2019 10:52:30,01/02/2019 10:52:40,2,Non REM
677,01/02/2019 10:52:40,01/02/2019 10:52:50,2,Non REM
678,01/02/2019 10:52:50,01/02/2019 10:53:00,2,Non REM
679,01/02/2019 10:53:00,01/02/2019 10:53:10,2,Non REM
680,01/02/2019 10:53:10,01/02/2019 10:53:20,2,Non REM
681,01/02/2019 10:53:20,01/02/2019 10:53:30,2,Non REM
682,01/02/2019 10:53:30,01/02/2019 10:53:40,2,Non REM
683,01/02/2019 10:53:40,01/02/2019 10:53:50,2,Non REM
684,01/02/2019 10:53:50,01/02/2019 10:54:00,2,Non REM
685,01/02/2019 10:54:00,01/02/2019 10:54:10,2,Non REM
686,01/02/2019 10:54:10,01/02/2019 10:54:20,2,Non REM
687,01/02/2019 10:54:20,01/02/2019 10:54:30,2,Non REM
688,01/02/2019 10:54:30,01/02/2019 10:54:40,2,Non REM
689,01/02/2019 10:54:40,01/02/2019 10:54:50,2,Non REM
690,01/02/2019 10:54:50,01/02/2019 10:55:00,2,Non REM
691,01/02/2019 10:55:00,01/02/2019 10:55:10,2,Non REM
692,01/02/2019 10:55:10,01/02/2019 10:55:20,2,Non REM
693,01/02/2019 10:55:20,01/02/2019 10:55:30,2,Non REM
694,01/02/2019 10:55:30,01/02/2019 10:55:40,2,Non REM
695,01/02/2019 10:55:40,01/02/2019 10:55:50,2,Non REM
696,01/02/2019 10:55:50,01/02/2019 10:56:00,2,Non REM
697,01/02/2019 10:56:00,01/02/2019 10:56:10,2,Non REM
698,01/02/2019 10:56:10,01/02/2019 10:56:20,2,Non REM
699,01/02/2019 10:56:20,01/02/2019 10:56:30,2,Non REM
700,01/02/2019 10:56:30,01/02/2019 10:56:40,2,Non REM
701,01/02/2019 10:56:40,01/02/2019 10:56:50,2,Non REM
702,01/02/2019 10:56:50,01/02/2019 10:57:00,2,Non REM
703,01/02/2019 10:57:00,01/02/2019 10:57:10,2,Non REM
704,01/02/2019 10:57:10,01/02/2019 10:57:20,2,Non REM
705,01/02/2019 10:57:20,01/02/2019 10:57:30,2,Non REM
706,01/02/2019 10:57:30,01/02/2019 10:57:40,2,Non REM
707,01/02/2019 10:57:40,01/02/2019 10:57:50,2,Non REM
708,01/02/2019 10:57:50,01/02/2019 10:58:00,2,Non REM
709,01/02/2019 10:58:00,01/02/2019 10:58:10,2,Non REM
710,01/02/2019 10:58:10,01/02/2019 10:58:20,2,Non REM
711,01/02/2019 10:58:20,01/02/2019 10:58:30,2,Non REM
712,01/02/2019 10:58:30,01/02/2019 10:58:40,2,Non REM
713,01/02/2019 10:58:40,01/02/2019 10:58:50,2,Non REM
714,01/02/2019 10:58:50,01/02/2019 10:59:00,2,Non REM
715,01/02/2019 10:59:00,01/02/2019 10:59:10,2,Non REM
716,01/02/2019 10:59:10,01/02/2019 10:59:20,2,Non REM
717,01/02/2019 10:59:20,01/02/2019 10:59:30,2,Non REM
718,01/02/2019 10:59:30,01/02/2019 10:59:40,2,Non REM
719,01/02/2019 10:59:40,01/02/2019 10:59:50,2,Non REM
720,01/02/2019 10:59:50,01/02/2019 11:00:00,2,Non REM
721,01/02/2019 11:00:00,01/02/2019 11:00:10,2,Non REM
722,01/02/2019 11:00:10,01/02/2019 11:00:20,2,Non REM
723,01/02/2019 11:00:20,01/02/2019 11:00:30,2,Non REM
724,01/02/2019 11:00:30,01/02/2019 11:00:40,2,Non REM
725,01/02/2019 11:00:40,01/02/2019 11:00:50,2,Non REM
726,01/02/2019 11:00:50,01/02/2019 11:01:00,2,Non REM
727,01/02/2019 11:01:00,01/02/2019 11:01:10,2,Non REM
728,01/02/2019 11:01:10,01/02/2019 11:01:20,2,Non REM
729,01/02/2019 11:01:20,01/02/2019 11:01:30,2,Non REM
730,01/02/2019 11:01:30,01/02/2019 11:01:40,2,Non REM
731,01/02/2019 11:01:40,01/02/2019 11:01:50,2,Non REM
732,01/02/2019 11:01:50,01/02/2019 11:02:00,2,Non REM
733,01/02/2019 11:02:00,01/02/2019 11:02:10,2,Non REM
734,01/02/2019 11:02:10,01/02/2019 11:02:20,2,Non REM
735,01/02/2019 11:02:20,01/02/2019 11:02:30,2,Non REM
736,01/02/2019 11:02:30,01/02/2019 11:02:40,2,Non REM
737,01/02/2019 11:02:40,01/02/2019 11:02:50,2,Non REM
738,01/02/2019 11:02:50,01/02/2019 11:03:00,2,Non REM
739,01/02/2019 11:03:00,01/02/2019 11:03:10,2,Non REM
740,01/02/2019 11:03:10,01/02/2019 11:03:20,2,Non REM
741,01/02/2019 11:03:20,01/02/2019 11:03:30,2,Non REM
742,01/02/2019 11:03:30,01/02/2019 11:03:40,2,Non REM
743,01/02/2019 11:03:40,01/02/2019 11:03:50,2,Non REM
744,01/02/2019 11:03:50,01/02/2019 11:04:00,2,Non REM
745,01/02/2019 11:04:00,01/02/2019 11:04:10,2,Non REM
746,01/02/2019 11:04:10,01/02/2019 11:04:20,2,Non REM
747,01/02/2019 11:04:20,01/02/2019 11:04:30,2,Non REM
748,01/02/2019 11:04:30,01/02/2019 11:04:40,2,Non REM
749,01/02/2019 11:04:40,01/02/2019 11:04:50,2,Non REM
750,01/02/2019 11:04:50,01/02/2019 11:05:00,2,Non REM
751,01/02/2019 11:05:00,01/02/2019 11:05:10,2,Non REM
752,01/02/2019 11:05:10,01/02/2019 11:05:20,2,Non REM
753,01/02/2019 11:05:20,01/02/2019 11:05:30,2,Non REM
754,01/02/2019 11:05:30,01/02/2019 11:05:40,2,Non REM
755,01/02/2019 11:05:40,01/02/2019 11:05:50,2,Non REM
756,01/02/2019 11:05:50,01/02/2019 11:06:00,2,Non REM
757,01/02/2019 11:06:00,01/02/2019 11:06:10,2,Non REM
758,01/02/2019 11:06:10,01/02/2019 11:06:20,2,Non REM
759,01/02/2019 11:06:20,01/02/2019 11:06:30,2,Non REM
760,01/02/2019 11:06:30,01/02/2019 11:06:40,2,Non REM
761,01/02/2019 11:06:40,01/02/2019 11:06:50,2,Non REM
762,01/02/2019 11:06:50,01/02/2019 11:07:00,2,Non REM
763,01/02/2019 11:07:00,01/02/2019 11:07:10,2,Non REM
764,01/02/2019 11:07:10,01/02/2019 11:07:20,2,Non REM
765,01/02/2019 11:07:20,01/02/2019 11:07:30,2,Non REM
766,01/02/2019 11:07:30,01/02/2019 11:07:40,2,Non REM
767,01/02/2019 11:07:40,01/02/2019 11:07:50,2,Non REM
768,01/02/2019 11:07:50,01/02/2019 11:08:00,2,Non REM
769,01/02/2019 11:08:00,01/02/2019 11:08:10,2,Non REM
770,01/02/2019 11:08:10,01/02/2019 11:08:20,2,Non REM
771,01/02/2019 11:08:20,01/02/2019 11:08:30,2,Non REM
772,01/02/2019 11:08:30,01/02/2019 11:08:40,2,Non REM
773,01/02/2019 11:08:40,01/02/2019 11:08:50,3,REM
774,01/02/2019 11:08:50,01/02/2019 11:09:00,3,REM
775,01/02/2019 11:09:00,01/02/2019 11:09:10,3,REM
776,01/02/2019 11:09:10,01/02/2019 11:09:20,3,REM
777,01/02/2019 11:09:20,01/02/2019 11:09:30,3,REM
778,01/02/2019 11:09:30,01/02/2019 11:09:40,3,REM
779,01/02/2019 11:09:40,01/02/2019 11:09:50,3,REM
780,01/02/2019 11:09:50,01/02/2019 11:10:00,3,REM
781,01/02/2019 11:10:00,01/02/2019 11:10:10,3,REM
782,01/02/2019 11:10:10,01/02/2019 11:10:20,2,Non REM
783,01/02/2019 11:10:20,01/02/2019 11:10:30,2,Non REM
784,01/02/2019 11:10:30,01/02/2019 11:10:40,2,Non REM
785,01/02/2019 11:10:40,01/02/2019 11:10:50,2,Non REM
786,01/02/2019 11:10:50,01/02/2019 11:11:00,2,Non REM
787,01/02/2019 11:11:00,01/02/2019 11:11:10,2,Non REM
788,01/02/2019 11:11:10,01/02/2019 11:11:20,2,Non REM
789,01/02/2019 11:11:20,01/02/2019 11:11:30,2,Non REM
790,01/02/2019 11:11:30,01/02/2019 11:11:40,2,Non REM
791,01/02/2019 11:11:40,01/02/2019 11:11:50,2,Non REM
792,01/02/2019 11:11:50,01/02/2019 11:12:00,2,Non REM
793,01/02/2019 11:12:00,01/02/2019 11:12:10,2,Non REM
794,01/02/2019 11:12:10,01/02/2019 11:12:20,2,Non REM
795,01/02/2019 11:12:20,01/02/2019 11:12:30,2,Non REM
796,01/02/2019 11:12:30,01/02/2019 11:12:40,2,Non REM
797,01/02/2019 11:12:40,01/02/2019 11:12:50,2,Non REM
798,01/02/2019 11:12:50,01/02/2019 11:13:00,2,Non REM
799,01/02/2019 11:13:00,01/02/2019 11:13:10,2,Non REM
800,01/02/2019 11:13:10,01/02/2019 11:13:20,2,Non REM
801,01/02/2019 11:13:20,01/02/2019 11:13:30,2,Non REM
802,01/02/2019 11:13:30,01/02/2019 11:13:40,2,Non REM
803,01/02/2019 11:13:40,01/02/2019 11:13:50,2,Non REM
804,01/02/2019 11:13:50,01/02/2019 11:14:00,2,Non REM
805,01/02/2019 11:14:00,01/02/2019 11:14:10,2,Non REM
806,01/02/2019 11:14:10,01/02/2019 11:14:20,2,Non REM
807,01/02/2019 11:14:20,01/02/2019 11:14:30,2,Non REM
808,01/02/2019 11:14:30,01/02/2019 11:14:40,2,Non REM
